date,month_label,provider,country_iso3,order_payment_type,payment_method,card_brand,gender,offer,orders_count,total_payout_usd
2025-11-01,Nov 2025,Sol,BHR,recurring,card,MASTERCARD,female,2828,5,199.95
2025-11-01,Nov 2025,Nuv,CRI,recurring,card,MASTERCARD,female,2828,5,199.95
2025-11-01,Nov 2025,Sol,QAT,recurring,apple_pay,VISA,male,2828,5,199.95
2025-11-01,Nov 2025,Sol,THA,recurring,card,VISA,female,2828,5,199.95
2025-11-01,Nov 2025,Sol,ZWE,first,card,VISA,male,8484,5,199.95
2025-11-01,Nov 2025,Pay,QAT,first,apple_pay,MASTERCARD,male,8484,5,199.95
2025-11-01,Nov 2025,Eb,CHL,recurring,card,AMEX,male,2828,5,199.95
2025-11-01,Nov 2025,Pay,LBN,recurring,apple_pay,MASTERCARD,male,2828,5,199.95
2025-11-01,Nov 2025,Sol,PRY,recurring,card,VISA,male,2828,6,199.94
2025-11-01,Nov 2025,Sol,LBR,recurring,card,MASTERCARD,male,2828,6,199.94
2025-11-01,Nov 2025,Sol,JEY,recurring,apple_pay,MASTERCARD,male,2828,6,199.94
2025-11-01,Nov 2025,Ad,HND,recurring,apple_pay,VISA,male,2828,6,199.94
2025-11-01,Nov 2025,Sol,MDV,first,card,MASTERCARD,male,2828,9,199.91
2025-11-01,Nov 2025,Pay,NZL,first,apple_pay,MASTERCARD,male,2828,10,199.9
2025-11-01,Nov 2025,Pay,DOM,first,apple_pay,MASTERCARD,male,2828,10,199.9
2025-11-01,Nov 2025,Ad,PHL,first,card,JCB,male,2828,10,199.9
2025-11-01,Nov 2025,Nuv,BHR,first,apple_pay,VISA,male,2828,10,199.9
2025-11-01,Nov 2025,Pay,MEX,recurring,apple_pay,MASTERCARD,male,728,5,199.8731307
2025-11-01,Nov 2025,Ad,FRA,first,card,AMEX,male,8484,4,199.6001948
2025-11-01,Nov 2025,Ad,BRA,upsell,card,VISA,male,No offer,4,199.5047521
2025-11-01,Nov 2025,Ad,IRL,first,apple_pay,MASTERCARD,male,2828,7,199.2669834
2025-11-01,Nov 2025,Raz,USA,recurring,card,MASTERCARD,male,2828,5,199.0872534
2025-11-01,Nov 2025,Raz,ARE,recurring,card,MASTERCARD,male,2828,5,198.8288073
2025-11-01,Nov 2025,Raz,IND,recurring,card,VISA,female,No offer,5,198.6337947
2025-11-01,Nov 2025,Pay,IND,recurring,card,MASTERCARD,male,2828,5,198.47
2025-11-01,Nov 2025,Sol,BRA,upsell,apple_pay,MASTERCARD,Unknown,No offer,4,198.3704781
2025-11-01,Nov 2025,Pay,FIN,recurring,apple_pay,MASTERCARD,male,728,4,197.7679414
2025-11-01,Nov 2025,Nuv,CAN,first,apple_pay,VISA,male,728,26,197.0457744
2025-11-01,Nov 2025,Nuv,HRV,first,apple_pay,VISA,male,2828,7,196.9935131
2025-11-01,Nov 2025,Ad,IND,recurring,apple_pay,MASTERCARD,male,2828,5,196.5293926
2025-11-01,Nov 2025,Che,USA,recurring,card,VISA,Unknown,730,4,196.1291824
2025-11-01,Nov 2025,Che,USA,upsell,card,AMEX,male,2828,2,196.0935785
2025-11-01,Nov 2025,PP,TTO,recurring,APM,Unknown,male,8484,3,196.090052
2025-11-01,Nov 2025,Che,BOL,recurring,card,VISA,male,728,5,196.0793066
2025-11-01,Nov 2025,Che,BTN,recurring,card,VISA,male,2828,5,196.0748801
2025-11-01,Nov 2025,Che,PAN,recurring,card,VISA,male,728,6,196.0722357
2025-11-01,Nov 2025,Che,CYM,recurring,card,VISA,male,8484,3,196.0681957
2025-11-01,Nov 2025,Che,PER,recurring,card,AMEX,male,2828,5,196.0669534
2025-11-01,Nov 2025,PP,KWT,recurring,APM,Unknown,female,2828,5,196.0567664
2025-11-01,Nov 2025,PP,HKG,recurring,APM,Unknown,female,2828,5,196.0434198
2025-11-01,Nov 2025,Che,USA,recurring,apple_pay,AMEX,female,728,5,196.0420297
2025-11-01,Nov 2025,Che,URY,recurring,card,VISA,female,2828,5,196.0340176
2025-11-01,Nov 2025,PP,GHA,recurring,APM,Unknown,male,8484,3,196.0339317
2025-11-01,Nov 2025,PP,AUS,upsell,APM,Unknown,male,2828,2,196.0303508
2025-11-01,Nov 2025,PP,LBN,recurring,APM,Unknown,male,2828,5,196.0294118
2025-11-01,Nov 2025,Che,HTI,upsell,card,VISA,male,No offer,4,196.0266745
2025-11-01,Nov 2025,Che,TTO,recurring,card,MASTERCARD,male,8484,3,196.0177907
2025-11-01,Nov 2025,PP,KEN,recurring,APM,Unknown,male,728,5,196.0160898
2025-11-01,Nov 2025,Che,DOM,recurring,apple_pay,MASTERCARD,male,2828,5,196.0150197
2025-11-01,Nov 2025,Che,ECU,recurring,card,MASTERCARD,female,2828,5,196.0055967
2025-11-01,Nov 2025,Che,CHE,recurring,card,MASTERCARD,female,2828,5,196.0044729
2025-11-01,Nov 2025,Che,COL,recurring,card,AMEX,male,2828,5,196.0028337
2025-11-01,Nov 2025,PP,ZAF,recurring,APM,Unknown,Unknown,2828,5,195.9995302
2025-11-01,Nov 2025,PP,ISR,recurring,APM,Unknown,female,2828,5,195.9938133
2025-11-01,Nov 2025,PP,GHA,recurring,APM,Unknown,male,2828,6,195.9905853
2025-11-01,Nov 2025,PP,VEN,first,APM,Unknown,male,8484,5,195.9849655
2025-11-01,Nov 2025,Che,PER,recurring,card,MASTERCARD,male,2828,5,195.9658061
2025-11-01,Nov 2025,Che,USA,first,apple_pay,MASTERCARD,female,2828,10,195.9613948
2025-11-01,Nov 2025,PP,ZWE,recurring,APM,Unknown,male,8484,3,195.9600168
2025-11-01,Nov 2025,PP,ZWE,recurring,APM,Unknown,male,2828,5,195.9566525
2025-11-01,Nov 2025,PP,MUS,first,APM,Unknown,male,8484,5,195.9209749
2025-11-01,Nov 2025,PP,IND,recurring,APM,Unknown,male,728,5,195.9106015
2025-11-01,Nov 2025,Sol,TCD,first,card,VISA,male,2828,9,195.91
2025-11-01,Nov 2025,Sol,IRQ,first,card,MASTERCARD,male,2828,10,195.9
2025-11-01,Nov 2025,Sol,ZAF,first,apple_pay,VISA,male,728,29,195.554269
2025-11-01,Nov 2025,Nuv,EST,recurring,apple_pay,VISA,male,2828,4,195.1990587
2025-11-01,Nov 2025,Che,PRT,recurring,card,MASTERCARD,male,2828,4,194.781067
2025-11-01,Nov 2025,Ad,DEU,first,apple_pay,MASTERCARD,male,728,21,194.7794316
2025-11-01,Nov 2025,Ad,ITA,recurring,apple_pay,MASTERCARD,female,728,4,194.5186346
2025-11-01,Nov 2025,Nuv,IND,first,apple_pay,VISA,male,2828,8,194.4284331
2025-11-01,Nov 2025,PP,ESP,recurring,APM,Unknown,male,728,4,194.3312121
2025-11-01,Nov 2025,Ad,LVA,recurring,apple_pay,MASTERCARD,male,2828,4,193.9598963
2025-11-01,Nov 2025,Ad,PRT,first,apple_pay,MASTERCARD,male,8484,4,193.6230857
2025-11-01,Nov 2025,Pay,AUS,first,apple_pay,VISA,male,2828,9,193.51
2025-11-01,Nov 2025,Ad,MEX,upsell,apple_pay,MASTERCARD,male,No offer,4,192.9332383
2025-11-01,Nov 2025,Nuv,GBR,recurring,apple_pay,MASTERCARD,female,2828,4,192.432303
2025-11-01,Nov 2025,Pay,ZAF,first,apple_pay,MASTERCARD,male,8484,5,191.95
2025-11-01,Nov 2025,Nuv,OMN,first,apple_pay,VISA,male,8484,5,191.95
2025-11-01,Nov 2025,Nuv,THA,first,apple_pay,VISA,male,8484,5,191.95
2025-11-01,Nov 2025,Nuv,EGY,first,apple_pay,VISA,male,8484,5,191.95
2025-11-01,Nov 2025,Pay,DOM,first,apple_pay,MASTERCARD,male,8484,5,191.95
2025-11-01,Nov 2025,Pay,MYS,first,apple_pay,MASTERCARD,male,8484,5,191.95
2025-11-01,Nov 2025,Nuv,PAN,first,apple_pay,VISA,male,8484,5,191.95
2025-11-01,Nov 2025,Sol,MAR,first,apple_pay,VISA,male,8484,5,191.95
2025-11-01,Nov 2025,Sol,TGO,first,card,VISA,male,2828,10,191.9
2025-11-01,Nov 2025,Sol,BHR,first,card,MASTERCARD,male,2828,10,191.9
2025-11-01,Nov 2025,Ad,USA,first,card,VISA,female,2828,10,191.9
2025-11-01,Nov 2025,Sol,MLT,first,apple_pay,MASTERCARD,male,2828,7,191.2342034
2025-11-01,Nov 2025,Sol,NLD,first,card,VISA,male,2828,7,190.8774962
2025-11-01,Nov 2025,Nuv,IDN,first,apple_pay,VISA,male,2828,9,190.83
2025-11-01,Nov 2025,Nuv,ZAF,recurring,apple_pay,MASTERCARD,male,2828,5,190.7946566
2025-11-01,Nov 2025,Che,NLD,recurring,card,VISA,male,2828,4,190.7730314
2025-11-01,Nov 2025,Sol,ARE,first,card,MASTERCARD,male,8484,5,190.6115671
2025-11-01,Nov 2025,Sol,MEX,upsell,card,MASTERCARD,male,No offer,3,189.97
2025-11-01,Nov 2025,Pay,MNG,upsell,apple_pay,MASTERCARD,male,No offer,3,189.97
2025-11-01,Nov 2025,Sol,JEY,upsell,apple_pay,VISA,male,No offer,3,189.97
2025-11-01,Nov 2025,Sol,NPL,upsell,card,VISA,male,No offer,3,189.97
2025-11-01,Nov 2025,Sol,NOR,upsell,apple_pay,MASTERCARD,male,No offer,3,189.97
2025-11-01,Nov 2025,Sol,NZL,upsell,apple_pay,MASTERCARD,male,No offer,3,189.97
2025-11-01,Nov 2025,Eb,CHL,upsell,card,VISA,male,No offer,4,189.96
2025-11-01,Nov 2025,Nuv,ARG,upsell,card,MASTERCARD,male,No offer,4,189.96
2025-11-01,Nov 2025,Sol,TCD,upsell,card,VISA,male,No offer,4,189.96
2025-11-01,Nov 2025,Nuv,PRY,upsell,apple_pay,VISA,male,No offer,4,189.96
2025-11-01,Nov 2025,Nuv,NOR,first,apple_pay,VISA,male,8484,4,189.96
2025-11-01,Nov 2025,Sol,DZA,upsell,card,VISA,male,No offer,4,189.96
2025-11-01,Nov 2025,Sol,MEX,upsell,apple_pay,MASTERCARD,male,No offer,4,189.96
2025-11-01,Nov 2025,Pay,ARE,recurring,card,MASTERCARD,male,728,5,189.95
2025-11-01,Nov 2025,Sol,EGY,recurring,apple_pay,VISA,male,2828,5,189.95
2025-11-01,Nov 2025,Nuv,VCT,recurring,card,VISA,male,2828,5,189.95
2025-11-01,Nov 2025,Sol,DOM,recurring,card,VISA,male,2828,5,189.95
2025-11-01,Nov 2025,Pay,SAU,recurring,apple_pay,VISA,female,2828,6,189.94
2025-11-01,Nov 2025,Sol,NGA,recurring,card,MASTERCARD,male,728,7,189.93
2025-11-01,Nov 2025,Che,DOM,first,card,VISA,male,8484,5,188.1927645
2025-11-01,Nov 2025,PP,BHS,first,APM,Unknown,male,2828,10,188.1416092
2025-11-01,Nov 2025,PP,ALB,first,APM,Unknown,male,8484,5,188.1117689
2025-11-01,Nov 2025,PP,ABW,first,APM,Unknown,male,2828,10,188.0870524
2025-11-01,Nov 2025,PP,PRI,first,APM,Unknown,male,2828,10,188.0754737
2025-11-01,Nov 2025,Nuv,CYP,first,apple_pay,VISA,male,2828,7,187.0354553
2025-11-01,Nov 2025,Che,SXM,upsell,card,VISA,male,No offer,3,186.2798042
2025-11-01,Nov 2025,PP,USA,upsell,apple_pay,Unknown,female,No offer,3,186.2732861
2025-11-01,Nov 2025,Che,SLV,upsell,card,VISA,male,No offer,4,186.2712549
2025-11-01,Nov 2025,PP,VNM,upsell,APM,Unknown,male,No offer,3,186.2587817
2025-11-01,Nov 2025,Che,PRI,recurring,card,VISA,male,8484,3,186.1300525
2025-11-01,Nov 2025,Che,USA,upsell,apple_pay,AMEX,female,No offer,3,186.1010874
2025-11-01,Nov 2025,PP,ALB,upsell,APM,Unknown,male,No offer,3,186.0931507
2025-11-01,Nov 2025,Raz,IND,recurring,card,RUPAY,male,728,6,185.9865861
2025-11-01,Nov 2025,Sol,MTQ,recurring,apple_pay,VISA,male,8484,3,185.8189452
2025-11-01,Nov 2025,Sol,CIV,first,card,VISA,male,728,26,185.7
2025-11-01,Nov 2025,Ad,SVN,upsell,apple_pay,MASTERCARD,male,No offer,3,185.5434893
2025-11-01,Nov 2025,Sol,IRL,recurring,apple_pay,MASTERCARD,male,728,4,185.4095993
2025-11-01,Nov 2025,Ad,REU,recurring,apple_pay,MASTERCARD,male,2828,4,185.3831756
2025-11-01,Nov 2025,Sol,NLD,recurring,card,MASTERCARD,male,8484,3,185.3620253
2025-11-01,Nov 2025,Sol,MTQ,recurring,apple_pay,VISA,female,2828,4,185.3343707
2025-11-01,Nov 2025,Sol,FRA,recurring,apple_pay,MASTERCARD,male,728,4,185.2766817
2025-11-01,Nov 2025,Nuv,LVA,recurring,apple_pay,MASTERCARD,male,8484,2,185.2316378
2025-11-01,Nov 2025,Pay,SWE,recurring,apple_pay,MASTERCARD,male,8484,2,185.1861133
2025-11-01,Nov 2025,Nuv,MTQ,first,apple_pay,VISA,male,2828,8,185.143245
2025-11-01,Nov 2025,Sol,NLD,first,apple_pay,MASTERCARD,male,2828,7,185.1381809
2025-11-01,Nov 2025,Pay,AUT,recurring,apple_pay,MASTERCARD,male,728,4,185.1358257
2025-11-01,Nov 2025,Sol,BGR,upsell,apple_pay,MASTERCARD,male,No offer,3,185.1050016
2025-11-01,Nov 2025,Nuv,PRT,recurring,apple_pay,MASTERCARD,male,8484,2,185.0856067
2025-11-01,Nov 2025,Che,ESP,recurring,card,MASTERCARD,male,8484,2,185.0289663
2025-11-01,Nov 2025,Nuv,REU,recurring,apple_pay,MASTERCARD,male,8484,3,184.977431
2025-11-01,Nov 2025,Sol,GUY,recurring,card,VISA,male,2828,4,184.9439291
2025-11-01,Nov 2025,Sol,PAN,recurring,card,VISA,male,2828,6,184.94
2025-11-01,Nov 2025,Sol,AZE,recurring,card,MASTERCARD,male,2828,7,184.93
2025-11-01,Nov 2025,PP,CZE,recurring,APM,Unknown,male,728,4,184.9047835
2025-11-01,Nov 2025,Sol,GUF,recurring,apple_pay,VISA,male,2828,4,184.8046792
2025-11-01,Nov 2025,Nuv,IRL,recurring,apple_pay,MASTERCARD,male,8484,2,184.4790875
2025-11-01,Nov 2025,Ad,NLD,upsell,apple_pay,MASTERCARD,male,2828,2,184.4723256
2025-11-01,Nov 2025,Che,FRA,recurring,apple_pay,AMEX,male,8484,2,184.4128367
2025-11-01,Nov 2025,Sol,AUT,recurring,apple_pay,MASTERCARD,male,2828,4,184.382401
2025-11-01,Nov 2025,Pay,DNK,recurring,apple_pay,MASTERCARD,male,8484,2,184.3480991
2025-11-01,Nov 2025,Nuv,PRY,first,card,MASTERCARD,male,8484,5,183.95
2025-11-01,Nov 2025,Nuv,BGD,first,card,MASTERCARD,male,8484,5,183.95
2025-11-01,Nov 2025,Pay,ARE,first,apple_pay,MASTERCARD,male,8484,5,183.95
2025-11-01,Nov 2025,Eb,BRA,first,card,VISA,Unknown,2828,9,183.5517716
2025-11-01,Nov 2025,Sol,SGP,recurring,card,VISA,female,2828,5,183.55
2025-11-01,Nov 2025,Sol,ZWE,first,card,MASTERCARD,male,728,25,182.94
2025-11-01,Nov 2025,Sol,IND,upsell,card,VISA,male,No offer,4,182.4546711
2025-11-01,Nov 2025,Nuv,SVK,first,apple_pay,VISA,male,2828,7,182.0403367
2025-11-01,Nov 2025,Raz,IND,upsell,card,RUPAY,male,No offer,3,181.6232875
2025-11-01,Nov 2025,Nuv,ISL,first,apple_pay,VISA,male,2828,8,180.2655506
2025-11-01,Nov 2025,Sol,MAR,recurring,card,VISA,male,8484,3,179.97
2025-11-01,Nov 2025,Ad,ZAF,recurring,card,AMEX,male,8484,3,179.97
2025-11-01,Nov 2025,Sol,ISR,upsell,card,VISA,male,No offer,3,179.97
2025-11-01,Nov 2025,Sol,MYS,recurring,card,MASTERCARD,female,8484,3,179.97
2025-11-01,Nov 2025,Sol,SRB,recurring,card,VISA,male,2828,5,179.95
2025-11-01,Nov 2025,Nuv,CRI,recurring,card,VISA,male,728,5,179.95
2025-11-01,Nov 2025,Sol,SAU,recurring,apple_pay,MASTERCARD,male,728,5,179.95
2025-11-01,Nov 2025,Nuv,JOR,recurring,apple_pay,VISA,male,728,5,179.95
2025-11-01,Nov 2025,Ad,KWT,recurring,apple_pay,VISA,female,2828,5,179.95
2025-11-01,Nov 2025,Sol,SWZ,recurring,card,VISA,male,2828,5,179.95
2025-11-01,Nov 2025,Ad,BRA,recurring,card,AMEX,male,2828,5,179.95
2025-11-01,Nov 2025,Sol,DZA,recurring,card,VISA,male,2828,5,179.95
2025-11-01,Nov 2025,Sol,OMN,recurring,card,MASTERCARD,male,2828,5,179.95
2025-11-01,Nov 2025,Sol,TUR,recurring,apple_pay,VISA,male,2828,5,179.95
2025-11-01,Nov 2025,Nuv,ECU,recurring,card,MASTERCARD,male,728,5,179.95
2025-11-01,Nov 2025,Sol,TUN,recurring,card,MASTERCARD,male,2828,5,179.95
2025-11-01,Nov 2025,Pay,PHL,recurring,apple_pay,MASTERCARD,male,2828,5,179.95
2025-11-01,Nov 2025,Ad,DOM,recurring,card,VISA,male,2828,6,179.94
2025-11-01,Nov 2025,Ad,PAN,recurring,card,AMEX,male,2828,6,179.94
2025-11-01,Nov 2025,Nuv,GTM,recurring,card,VISA,male,728,6,179.94
2025-11-01,Nov 2025,Che,GBR,recurring,card,MASTERCARD,male,728,4,179.9216232
2025-11-01,Nov 2025,Sol,AGO,first,card,MASTERCARD,male,2828,8,179.92
2025-11-01,Nov 2025,Nuv,CUW,first,card,VISA,male,2828,8,179.92
2025-11-01,Nov 2025,Ad,ECU,first,card,AMEX,male,2828,9,179.91
2025-11-01,Nov 2025,Sol,EGY,first,apple_pay,MASTERCARD,male,2828,9,179.91
2025-11-01,Nov 2025,Pay,MNG,first,apple_pay,MASTERCARD,male,2828,9,179.91
2025-11-01,Nov 2025,Sol,MEX,first,card,VISA,male,2828,9,179.7693206
2025-11-01,Nov 2025,Sol,ARE,recurring,card,VISA,male,728,5,179.5644376
2025-11-01,Nov 2025,Nuv,IND,first,apple_pay,VISA,male,8484,4,179.32
2025-11-01,Nov 2025,Che,GBR,recurring,apple_pay,Unknown,male,2828,4,177.8792872
2025-11-01,Nov 2025,Nuv,GBR,recurring,apple_pay,MASTERCARD,Unknown,2828,3,177.2174478
2025-11-01,Nov 2025,Sol,HUN,recurring,apple_pay,VISA,male,728,3,176.6828196
2025-11-01,Nov 2025,PP,LCA,upsell,APM,Unknown,male,No offer,3,176.4905319
2025-11-01,Nov 2025,Che,TTO,recurring,card,VISA,male,8484,3,176.4838985
2025-11-01,Nov 2025,Che,VEN,recurring,card,VISA,male,2828,5,176.4419479
2025-11-01,Nov 2025,PP,NZL,recurring,APM,Unknown,female,2828,5,176.4405329
2025-11-01,Nov 2025,Che,USA,upsell,card,MASTERCARD,female,No offer,3,176.4374243
2025-11-01,Nov 2025,Che,AUS,recurring,card,MASTERCARD,Unknown,2828,5,176.4330592
2025-11-01,Nov 2025,PP,GEO,recurring,APM,Unknown,male,2828,6,176.4258564
2025-11-01,Nov 2025,Nuv,BHR,upsell,apple_pay,VISA,male,No offer,3,175.97
2025-11-01,Nov 2025,Sol,MUS,upsell,card,VISA,male,No offer,3,175.97
2025-11-01,Nov 2025,Ad,AUS,recurring,card,AMEX,male,728,4,175.96
2025-11-01,Nov 2025,Sol,AUS,recurring,card,VISA,female,728,4,175.96
2025-11-01,Nov 2025,Sol,KEN,first,card,VISA,male,8484,5,175.95
2025-11-01,Nov 2025,Sol,AUS,first,apple_pay,VISA,male,2828,8,175.92
2025-11-01,Nov 2025,Sol,URY,first,card,VISA,male,2828,9,175.91
2025-11-01,Nov 2025,Sol,BIH,first,card,MASTERCARD,male,2828,9,175.91
2025-11-01,Nov 2025,Sol,KOR,first,card,MASTERCARD,male,2828,9,175.91
2025-11-01,Nov 2025,Nuv,JAM,first,card,VISA,male,2828,9,175.91
2025-11-01,Nov 2025,Sol,GEO,first,card,MASTERCARD,male,2828,9,175.91
2025-11-01,Nov 2025,Sol,THA,first,apple_pay,MASTERCARD,male,2828,9,175.91
2025-11-01,Nov 2025,Sol,GLP,first,apple_pay,VISA,male,8484,4,175.8217381
2025-11-01,Nov 2025,Sol,GBR,recurring,card,VISA,male,728,3,175.7658769
2025-11-01,Nov 2025,Che,CAN,first,apple_pay,AMEX,male,2828,8,175.4645209
2025-11-01,Nov 2025,Sol,ZAF,first,card,MASTERCARD,male,728,25,174.241898
2025-11-01,Nov 2025,Pay,SWE,upsell,apple_pay,MASTERCARD,male,No offer,3,173.9231704
2025-11-01,Nov 2025,Sol,AUT,recurring,card,MASTERCARD,male,2828,4,173.7736772
2025-11-01,Nov 2025,Sol,SWE,first,apple_pay,MASTERCARD,male,8484,3,173.6517796
2025-11-01,Nov 2025,Che,ROU,recurring,card,VISA,male,8484,4,173.6162618
2025-11-01,Nov 2025,PP,DNK,upsell,APM,Unknown,male,No offer,3,173.6065575
2025-11-01,Nov 2025,Ad,SWE,first,apple_pay,MASTERCARD,male,8484,3,173.5185083
2025-11-01,Nov 2025,Nuv,GUF,upsell,apple_pay,VISA,male,No offer,3,173.4131081
2025-11-01,Nov 2025,Che,SWE,first,card,VISA,male,8484,3,173.4112595
2025-11-01,Nov 2025,Ad,GLP,upsell,apple_pay,MASTERCARD,male,No offer,3,172.8690752
2025-11-01,Nov 2025,Raz,IND,first,card,VISA,female,2828,8,172.8372486
2025-11-01,Nov 2025,PP,AUS,recurring,APM,Unknown,Unknown,8484,2,172.6144351
2025-11-01,Nov 2025,Che,BGD,first,card,VISA,male,8484,5,172.5327093
2025-11-01,Nov 2025,Che,PRY,first,card,VISA,male,2828,8,172.5013624
2025-11-01,Nov 2025,Che,ECU,first,card,MASTERCARD,male,2828,9,172.4593834
2025-11-01,Nov 2025,Ad,ESP,first,apple_pay,MASTERCARD,male,728,18,172.43961
2025-11-01,Nov 2025,Ad,EST,first,apple_pay,MASTERCARD,male,2828,6,172.1522472
2025-11-01,Nov 2025,Nuv,HTI,first,card,VISA,male,2828,8,171.92
2025-11-01,Nov 2025,Sol,CPV,first,card,VISA,male,2828,9,171.91
2025-11-01,Nov 2025,Sol,GRC,recurring,apple_pay,VISA,male,728,3,171.7600851
2025-11-01,Nov 2025,PP,POL,recurring,APM,Unknown,female,2828,3,171.6421683
2025-11-01,Nov 2025,PP,POL,first,APM,Unknown,male,8484,3,171.0272584
2025-11-01,Nov 2025,Che,ESP,recurring,apple_pay,AMEX,male,2828,3,170.9012635
2025-11-01,Nov 2025,Sol,MYS,upsell,card,VISA,male,No offer,3,169.97
2025-11-01,Nov 2025,Pay,USA,upsell,apple_pay,VISA,male,No offer,3,169.97
2025-11-01,Nov 2025,Nuv,HTI,upsell,card,VISA,male,No offer,3,169.97
2025-11-01,Nov 2025,Sol,SLE,upsell,card,VISA,male,No offer,3,169.97
2025-11-01,Nov 2025,Sol,NOR,upsell,card,MASTERCARD,male,No offer,3,169.97
2025-11-01,Nov 2025,Nuv,PHL,upsell,apple_pay,VISA,male,No offer,3,169.97
2025-11-01,Nov 2025,Sol,URY,upsell,card,VISA,male,No offer,4,169.96
2025-11-01,Nov 2025,Pay,SGP,first,apple_pay,MASTERCARD,male,2828,8,169.96
2025-11-01,Nov 2025,Nuv,IND,recurring,card,VISA,female,728,5,169.95
2025-11-01,Nov 2025,Sol,IRQ,recurring,card,VISA,male,2828,5,169.95
2025-11-01,Nov 2025,Sol,MUS,recurring,card,VISA,male,2828,5,169.95
2025-11-01,Nov 2025,Sol,KEN,recurring,card,MASTERCARD,male,728,5,169.95
2025-11-01,Nov 2025,Nuv,GTM,recurring,card,MASTERCARD,male,728,5,169.95
2025-11-01,Nov 2025,Sol,NOR,first,apple_pay,VISA,male,2828,7,169.93
2025-11-01,Nov 2025,Sol,POL,recurring,card,VISA,male,8484,2,169.8484438
2025-11-01,Nov 2025,Sol,MEX,upsell,card,VISA,male,No offer,3,169.5713394
2025-11-01,Nov 2025,Sol,BRA,first,apple_pay,MASTERCARD,Unknown,2828,8,169.3139745
2025-11-01,Nov 2025,Sol,NLD,recurring,apple_pay,VISA,female,2828,3,168.8778019
2025-11-01,Nov 2025,Sol,ITA,recurring,apple_pay,VISA,male,728,3,168.6895722
2025-11-01,Nov 2025,Pay,FIN,first,apple_pay,MASTERCARD,male,2828,6,168.6271599
2025-11-01,Nov 2025,Sol,NLD,first,card,VISA,male,8484,3,168.4122495
2025-11-01,Nov 2025,Ad,ESP,first,apple_pay,Unknown,male,8484,3,168.4081637
2025-11-01,Nov 2025,Sol,BEL,first,apple_pay,MASTERCARD,male,8484,3,168.28794
2025-11-01,Nov 2025,Che,BEL,recurring,card,VISA,male,2828,3,168.2469895
2025-11-01,Nov 2025,Sol,GRC,recurring,apple_pay,VISA,male,8484,2,168.2456118
2025-11-01,Nov 2025,Nuv,CZE,first,apple_pay,VISA,male,8484,3,168.2298175
2025-11-01,Nov 2025,Sol,NLD,first,card,MASTERCARD,male,8484,3,168.2099896
2025-11-01,Nov 2025,Che,AUS,first,apple_pay,AMEX,male,2828,8,168.1442282
2025-11-01,Nov 2025,Che,ESP,recurring,card,VISA,male,8484,2,168.0605877
2025-11-01,Nov 2025,Sol,LTU,recurring,apple_pay,VISA,male,728,3,167.8841155
2025-11-01,Nov 2025,Nuv,ROU,recurring,apple_pay,VISA,male,8484,2,167.8709913
2025-11-01,Nov 2025,Sol,BEL,recurring,apple_pay,VISA,male,728,3,167.857383
2025-11-01,Nov 2025,Nuv,PER,recurring,card,MASTERCARD,male,8484,2,167.8025354
2025-11-01,Nov 2025,Ad,NLD,first,card,AMEX,male,8484,3,167.7834858
2025-11-01,Nov 2025,Sol,BEL,first,card,MASTERCARD,male,2828,6,167.717629
2025-11-01,Nov 2025,Sol,SWE,first,card,MASTERCARD,male,2828,6,167.6848318
2025-11-01,Nov 2025,Che,NLD,recurring,card,VISA,male,8484,2,167.5043278
2025-11-01,Nov 2025,Sol,PRT,recurring,apple_pay,VISA,female,2828,3,167.2469985
2025-11-01,Nov 2025,Ad,GRC,recurring,apple_pay,MASTERCARD,female,2828,3,167.0538061
2025-11-01,Nov 2025,Ad,DEU,recurring,apple_pay,MASTERCARD,female,728,3,166.9836064
2025-11-01,Nov 2025,Sol,ROU,recurring,card,VISA,female,2828,3,166.9665542
2025-11-01,Nov 2025,Sol,FRA,recurring,apple_pay,VISA,female,728,3,166.9453395
2025-11-01,Nov 2025,Sol,FRA,recurring,card,VISA,female,8484,2,166.8814724
2025-11-01,Nov 2025,Sol,FRA,recurring,apple_pay,VISA,Unknown,2828,3,166.7376534
2025-11-01,Nov 2025,Che,COL,upsell,apple_pay,MASTERCARD,male,No offer,3,166.6943794
2025-11-01,Nov 2025,Che,BGD,upsell,card,MASTERCARD,male,No offer,3,166.6867216
2025-11-01,Nov 2025,PP,MEX,upsell,APM,Unknown,female,No offer,3,166.6831342
2025-11-01,Nov 2025,Che,CHE,recurring,card,VISA,female,2828,5,166.6604161
2025-11-01,Nov 2025,Ad,ESP,recurring,apple_pay,VISA,female,2828,3,166.6577085
2025-11-01,Nov 2025,Pay,FRA,recurring,card,VISA,male,2828,3,166.6430365
2025-11-01,Nov 2025,Che,SRB,recurring,card,MASTERCARD,male,2828,5,166.6380955
2025-11-01,Nov 2025,PP,QAT,recurring,APM,Unknown,female,2828,5,166.6124804
2025-11-01,Nov 2025,Che,POL,recurring,apple_pay,VISA,male,2828,3,166.602704
2025-11-01,Nov 2025,PP,ATG,recurring,APM,Unknown,male,2828,5,166.5737195
2025-11-01,Nov 2025,Ad,EST,recurring,apple_pay,MASTERCARD,female,2828,3,166.5608675
2025-11-01,Nov 2025,Nuv,MCO,first,apple_pay,VISA,male,2828,6,166.5572874
2025-11-01,Nov 2025,Sol,BGR,first,card,VISA,male,8484,3,166.5571867
